
NKE
Datetime,Open,High,Low,Close,Adj Close,Volume
2020-12-30 14:30:00,141.125,141.4250030517578,140.91000366210938,141.36000061035156,141.36000061035156,275549
2020-12-30 15:30:00,141.3699951171875,142.16000366210938,141.3000030517578,141.61000061035156,141.61000061035156,551083
2020-12-31 09:30:00,141.6999969482422,141.7899932861328,141.11000061035156,141.61000061035156,141.61000061035156,281093
2020-12-31 10:30:00,141.63400268554688,141.63999938964844,140.72000122070312,140.8699951171875,140.8699951171875,195212
2020-12-31 11:30:00,140.83999633789062,140.99000549316406,140.6199951171875,140.94000244140625,140.94000244140625,212749
2020-12-31 12:30:00,140.92999267578125,141.2100067138672,140.6999969482422,140.7100067138672,140.7100067138672,214623
2020-12-31 13:30:00,140.72999572753906,140.83999633789062,140.3699951171875,140.7100067138672,140.7100067138672,258098
2020-12-31 14:30:00,140.7100067138672,141.41000366210938,140.6999969482422,141.24000549316406,141.24000549316406,245617
2020-12-31 15:30:00,141.27000427246094,141.67999267578125,141.2100067138672,141.47999572753906,141.47999572753906,529658
2021-01-04 09:30:00,142.85000610351562,142.97000122070312,140.4199981689453,140.4600067138672,140.4600067138672,935490
2021-01-04 10:30:00,140.4600067138672,140.5323944091797,138.7050018310547,139.61990356445312,139.61990356445312,783178
2021-01-04 11:30:00,139.57000732421875,139.86000061035156,138.32000732421875,138.702392578125,138.702392578125,559758
2021-01-04 12:30:00,138.66000366210938,139.67999267578125,138.32040405273438,139.5399932861328,139.5399932861328,377775
2021-01-04 13:30:00,139.52000427246094,139.92999267578125,139.25,139.82000732421875,139.82000732421875,372576
2021-01-04 14:30:00,139.7899932861328,139.80999755859375,138.83999633789062,139.56500244140625,139.56500244140625,416595
2021-01-04 15:30:00,139.56500244140625,140.22999572753906,139.4300994873047,140.2100067138672,140.2100067138672,603940
2021-01-05 09:30:00,138.60000610351562,141.1699981689453,138.60000610351562,140.61000061035156,140.61000061035156,757003
2021-01-05 10:30:00,140.5800018310547,141.1999969482422,140.23899841308594,140.67820739746094,140.67820739746094,610802
2021-01-05 11:30:00,140.66000366210938,141.05999755859375,140.5399932861328,140.5832061767578,140.5832061767578,354308
2021-01-05 12:30:00,140.60000610351562,140.77999877929688,140.38999938964844,140.50469970703125,140.50469970703125,251042
2021-01-05 13:30:00,140.52999877929688,141.55999755859375,140.3000030517578,141.52000427246094,141.52000427246094,377538
2021-01-05 14:30:00,141.5399932861328,141.66000366210938,141.0,141.11000061035156,141.11000061035156,362052
2021-01-05 15:30:00,141.10499572753906,141.5,140.97999572753906,141.22000122070312,141.22000122070312,581136
2021-01-06 09:30:00,141.25,142.00999450683594,139.52999877929688,141.8000030517578,141.8000030517578,720920
2021-01-06 10:30:00,141.7899932861328,142.80999755859375,141.5850067138672,142.41000366210938,142.41000366210938,504878
2021-01-06 11:30:00,142.41000366210938,143.5500030517578,142.0540008544922,143.0,143.0,664651
2021-01-06 12:30:00,142.9949951171875,143.5699005126953,142.8000030517578,142.97999572753906,142.97999572753906,1140196
2021-01-06 13:30:00,142.99000549316406,143.32000732421875,141.8574981689453,142.02999877929688,142.02999877929688,513185
2021-01-06 14:30:00,142.0717010498047,142.71499633789062,141.0800018310547,142.5,142.5,679817
2021-01-06 15:30:00,142.50999450683594,142.8699951171875,142.1999969482422,142.3300018310547,142.3300018310547,776276
2021-01-07 09:30:00,143.1999969482422,144.88999938964844,143.0,144.80999755859375,144.80999755859375,810297
2021-01-07 10:30:00,144.83999633789062,145.63999938964844,144.64999389648438,145.24000549316406,145.24000549316406,662289
2021-01-07 11:30:00,145.27000427246094,145.52999877929688,144.72000122070312,144.99000549316406,144.99000549316406,335518
2021-01-07 12:30:00,145.0,145.14500427246094,144.75999450683594,144.8000030517578,144.8000030517578,322206
2021-01-07 13:30:00,144.8300018310547,145.32000732421875,144.6999969482422,145.1999053955078,145.1999053955078,389108
2021-01-07 14:30:00,145.1999969482422,145.58999633789062,144.80999755859375,144.97000122070312,144.97000122070312,475771
2021-01-07 15:30:00,145.02999877929688,145.47999572753906,144.77000427246094,144.9499969482422,144.9499969482422,630118
2021-01-08 09:30:00,145.25999450683594,146.82000732421875,145.22999572753906,145.3249969482422,145.3249969482422,750366
2021-01-08 10:30:00,145.35000610351562,146.34500122070312,145.19000244140625,145.47799682617188,145.47799682617188,357906
2021-01-08 11:30:00,145.48500061035156,146.12989807128906,145.3800048828125,145.91400146484375,145.91400146484375,309666
2021-01-08 12:30:00,145.91000366210938,146.17999267578125,145.0,145.42999267578125,145.42999267578125,280669
2021-01-08 13:30:00,145.4199981689453,145.97000122070312,144.9001007080078,145.92359924316406,145.92359924316406,359394
2021-01-08 14:30:00,145.93499755859375,146.5,145.6199951171875,146.35000610351562,146.35000610351562,381570
2021-01-08 15:30:00,146.35000610351562,146.44000244140625,146.11000061035156,146.35000610351562,146.35000610351562,575118
2021-01-11 09:30:00,145.67999267578125,146.85000610351562,144.80059814453125,146.69000244140625,146.69000244140625,681475
2021-01-11 10:30:00,146.7100067138672,146.9199981689453,146.2899932861328,146.4199981689453,146.4199981689453,427263
2021-01-11 11:30:00,146.39999389648438,146.71749877929688,146.02999877929688,146.6743927001953,146.6743927001953,479276
2021-01-11 12:30:00,146.6470947265625,146.99000549316406,146.48500061035156,146.6199951171875,146.6199951171875,386582
2021-01-11 13:30:00,146.6199951171875,146.72999572753906,146.3300018310547,146.60000610351562,146.60000610351562,337510
2021-01-11 14:30:00,146.58999633789062,147.0,146.36000061035156,146.36000061035156,146.36000061035156,426125
2021-01-11 15:30:00,146.38999938964844,147.10000610351562,146.38999938964844,147.0500030517578,147.0500030517578,644559
2021-01-12 09:30:00,146.5,146.8300018310547,145.1300048828125,146.0,146.0,679508
2021-01-12 10:30:00,146.0399932861328,146.2899932861328,145.24000549316406,145.3800048828125,145.3800048828125,404935
2021-01-12 11:30:00,145.38999938964844,145.41000366210938,144.3800048828125,145.05999755859375,145.05999755859375,408104
2021-01-12 12:30:00,145.0399932861328,145.11000061035156,144.58999633789062,144.97000122070312,144.97000122070312,295843
2021-01-12 13:30:00,144.97140502929688,145.1999969482422,144.7346954345703,144.8000030517578,144.8000030517578,325348
2021-01-12 14:30:00,144.80999755859375,145.3426055908203,144.77000427246094,145.19459533691406,145.19459533691406,348502
2021-01-12 15:30:00,145.17999267578125,145.2899932861328,144.8000030517578,145.05999755859375,145.05999755859375,440422
2021-01-13 09:30:00,144.8300018310547,145.12649536132812,143.1699981689453,143.77000427246094,143.77000427246094,566261
2021-01-13 10:30:00,143.77999877929688,144.1999969482422,143.3300018310547,143.60000610351562,143.60000610351562,380246
2021-01-13 11:30:00,143.60000610351562,143.97999572753906,143.27999877929688,143.42999267578125,143.42999267578125,287047
2021-01-13 12:30:00,143.41000366210938,143.77999877929688,143.27999877929688,143.4550018310547,143.4550018310547,339858
2021-01-13 13:30:00,143.47000122070312,143.5,143.1300048828125,143.2050018310547,143.2050018310547,311573
2021-01-13 14:30:00,143.1999969482422,143.22000122070312,142.64999389648438,142.7100067138672,142.7100067138672,344010
2021-01-13 15:30:00,142.7050018310547,143.1199951171875,142.42999267578125,143.0399932861328,143.0399932861328,551192
2021-01-14 09:30:00,143.32000732421875,144.89999389648438,143.1699981689453,143.50999450683594,143.50999450683594,575136
2021-01-14 10:30:00,143.52000427246094,143.875,143.35000610351562,143.36000061035156,143.36000061035156,379336
2021-01-14 11:30:00,143.35000610351562,143.77000427246094,142.89999389648438,142.9550018310547,142.9550018310547,377297
2021-01-14 12:30:00,142.9600067138672,142.97999572753906,141.88999938964844,141.9835968017578,141.9835968017578,470131
2021-01-14 13:30:00,141.97999572753906,142.3000030517578,141.3800048828125,141.44000244140625,141.44000244140625,477796
2021-01-14 14:30:00,141.4517059326172,141.63499450683594,140.92999267578125,141.27000427246094,141.27000427246094,448895
2021-01-14 15:30:00,141.27000427246094,141.7100067138672,141.10000610351562,141.3000030517578,141.3000030517578,596974
2021-01-15 09:30:00,140.55999755859375,141.99000549316406,139.8800048828125,140.77999877929688,140.77999877929688,1106246
2021-01-15 10:30:00,140.77000427246094,141.4600067138672,140.69000244140625,141.30999755859375,141.30999755859375,465697
2021-01-15 11:30:00,141.3000030517578,141.86000061035156,141.16000366210938,141.7050018310547,141.7050018310547,339222
2021-01-15 12:30:00,141.69000244140625,142.3300018310547,141.63499450683594,142.30580139160156,142.30580139160156,375058
2021-01-15 13:30:00,142.27999877929688,142.3800048828125,141.3699951171875,141.63999938964844,141.63999938964844,442051
2021-01-15 14:30:00,141.64329528808594,142.0,141.16000366210938,141.1699981689453,141.1699981689453,391730
2021-01-15 15:30:00,141.17999267578125,141.1999969482422,140.47999572753906,140.7100067138672,140.7100067138672,895833
2021-01-19 09:30:00,140.99000549316406,141.2165985107422,139.3000030517578,140.25,140.25,1015375
2021-01-19 10:30:00,140.22999572753906,140.3300018310547,138.8699951171875,138.9199981689453,138.9199981689453,520239
2021-01-19 11:30:00,138.9219970703125,139.00999450683594,138.4499969482422,138.72000122070312,138.72000122070312,531131
2021-01-19 12:30:00,138.72000122070312,139.70989990234375,138.69000244140625,139.49000549316406,139.49000549316406,544000
2021-01-19 13:30:00,139.47999572753906,140.1741943359375,139.47999572753906,139.86669921875,139.86669921875,469554
2021-01-19 14:30:00,139.86000061035156,139.9149932861328,139.28500366210938,139.38999938964844,139.38999938964844,504961
2021-01-19 15:30:00,139.38999938964844,139.50999450683594,139.00999450683594,139.27999877929688,139.27999877929688,800714
2021-01-20 09:30:00,140.3800048828125,141.67990112304688,140.00999450683594,141.2100067138672,141.2100067138672,808823
2021-01-20 10:30:00,141.22000122070312,141.4199981689453,140.6699981689453,140.9600067138672,140.9600067138672,408787
2021-01-20 11:30:00,140.9600067138672,142.22000122070312,140.92919921875,142.22000122070312,142.22000122070312,419860
2021-01-20 12:30:00,142.22000122070312,142.75999450683594,142.08290100097656,142.7100067138672,142.7100067138672,485538
2021-01-20 13:30:00,142.6999969482422,142.99000549316406,142.5500030517578,142.97000122070312,142.97000122070312,545746
2021-01-20 14:30:00,142.97000122070312,143.2100067138672,142.56500244140625,142.74000549316406,142.74000549316406,470766
2021-01-20 15:30:00,142.74000549316406,142.99000549316406,142.57000732421875,142.75,142.75,672044
2021-01-21 09:30:00,142.77999877929688,143.5500030517578,142.17999267578125,143.47999572753906,143.47999572753906,916708
2021-01-21 10:30:00,143.5500030517578,143.81300354003906,141.77000427246094,141.8350067138672,141.8350067138672,445762
2021-01-21 11:30:00,141.86000061035156,142.2100067138672,141.5800018310547,141.8000030517578,141.8000030517578,343009
2021-01-21 12:30:00,141.7899932861328,142.02999877929688,141.6199951171875,141.875,141.875,272733
2021-01-21 13:30:00,141.86000061035156,141.97000122070312,141.5399932861328,141.63999938964844,141.63999938964844,305612
2021-01-21 14:30:00,141.6300048828125,141.8000030517578,141.125,141.78500366210938,141.78500366210938,419070
2021-01-21 15:30:00,141.78500366210938,142.11000061035156,141.52999877929688,141.55999755859375,141.55999755859375,519959
2021-01-22 09:30:00,141.08999633789062,141.8800048828125,139.60000610351562,140.3300018310547,140.3300018310547,670719
2021-01-22 10:30:00,140.33999633789062,140.4600067138672,139.8800048828125,140.12460327148438,140.12460327148438,360882
2021-01-22 11:30:00,140.14120483398438,140.8300018310547,140.14120483398438,140.5,140.5,304783
2021-01-22 12:30:00,140.48199462890625,140.50999450683594,139.9600067138672,140.13999938964844,140.13999938964844,269280
2021-01-22 13:30:00,140.10009765625,140.11000061035156,139.50999450683594,139.7100067138672,139.7100067138672,350197
2021-01-22 14:30:00,139.7111053466797,140.27999877929688,139.60000610351562,140.05999755859375,140.05999755859375,416217
2021-01-22 15:30:00,140.07000732421875,140.07000732421875,139.30999755859375,139.32000732421875,139.32000732421875,699262
2021-01-25 09:30:00,138.99000549316406,139.17999267578125,136.8300018310547,137.19000244140625,137.19000244140625,1411714
2021-01-25 10:30:00,137.17999267578125,137.389892578125,134.74000549316406,135.11000061035156,135.11000061035156,1412034
2021-01-25 11:30:00,135.13999938964844,136.58999633789062,135.08999633789062,136.13999938964844,136.13999938964844,609153
2021-01-25 12:30:00,136.13999938964844,137.0800018310547,135.9600067138672,136.75,136.75,471369
2021-01-25 13:30:00,136.75399780273438,137.27999877929688,136.63999938964844,136.83999633789062,136.83999633789062,393257
2021-01-25 14:30:00,136.82000732421875,137.26499938964844,136.72999572753906,137.10000610351562,137.10000610351562,383718
2021-01-25 15:30:00,137.11000061035156,137.64999389648438,137.07000732421875,137.5500030517578,137.5500030517578,718296
2021-01-26 09:30:00,137.75999450683594,137.84500122070312,135.5500030517578,136.25999450683594,136.25999450683594,1138366
2021-01-26 10:30:00,136.30999755859375,136.52000427246094,135.74000549316406,136.0800018310547,136.0800018310547,686205
2021-01-26 11:30:00,136.0500030517578,136.1999969482422,135.58999633789062,136.16000366210938,136.16000366210938,513854
2021-01-26 12:30:00,136.16000366210938,136.2100067138672,135.24000549316406,135.38999938964844,135.38999938964844,500520
2021-01-26 13:30:00,135.38999938964844,135.6999969482422,135.32000732421875,135.4600067138672,135.4600067138672,432857
2021-01-26 14:30:00,135.4499969482422,135.60000610351562,134.88999938964844,135.14999389648438,135.14999389648438,652910
2021-01-26 15:30:00,135.13999938964844,135.1699981689453,134.71380615234375,135.10000610351562,135.10000610351562,890634
2021-01-27 09:30:00,132.22000122070312,132.64999389648438,130.83999633789062,132.42999267578125,132.42999267578125,1814980
2021-01-27 10:30:00,132.4149932861328,132.86000061035156,131.55999755859375,132.27999877929688,132.27999877929688,1222798
2021-01-27 11:30:00,132.25,132.57000732421875,131.27000427246094,132.08999633789062,132.08999633789062,918635
2021-01-27 12:30:00,132.0850067138672,132.73899841308594,131.86000061035156,131.99000549316406,131.99000549316406,626636
2021-01-27 13:30:00,132.00999450683594,132.19000244140625,131.3184051513672,131.33999633789062,131.33999633789062,552596
2021-01-27 14:30:00,131.33999633789062,131.4499969482422,130.47000122070312,130.6699981689453,130.6699981689453,750132
2021-01-27 15:30:00,130.6699981689453,131.17999267578125,130.2667999267578,131.02000427246094,131.02000427246094,1038621
2021-01-28 09:30:00,132.36000061035156,134.0399932861328,131.5,133.89999389648438,133.89999389648438,1163755
2021-01-28 10:30:00,133.94000244140625,135.39999389648438,133.60000610351562,135.25,135.25,792840
2021-01-28 11:30:00,135.25999450683594,135.75,134.8800048828125,135.4250030517578,135.4250030517578,658474
2021-01-28 12:30:00,135.47000122070312,136.0399932861328,135.36000061035156,135.6999969482422,135.6999969482422,505441
2021-01-28 13:30:00,135.72999572753906,136.3699951171875,135.39999389648438,135.8699951171875,135.8699951171875,582186
2021-01-28 14:30:00,135.89999389648438,136.2899932861328,135.58999633789062,135.82000732421875,135.82000732421875,506889
2021-01-28 15:30:00,135.80999755859375,135.9600067138672,134.63999938964844,134.6999969482422,134.6999969482422,627120
2021-01-29 09:30:00,133.9499969482422,134.38999938964844,132.14999389648438,133.8300018310547,133.8300018310547,921662
2021-01-29 10:30:00,133.8300018310547,134.5,133.36000061035156,133.61000061035156,133.61000061035156,674040
2021-01-29 11:30:00,133.57000732421875,134.02999877929688,132.75,133.125,133.125,680640
2021-01-29 12:30:00,133.08999633789062,133.9600067138672,132.75,133.89999389648438,133.89999389648438,840673
2021-01-29 13:30:00,133.88999938964844,134.4600067138672,133.6300048828125,134.27000427246094,134.27000427246094,491452
2021-01-29 14:30:00,134.27000427246094,134.97999572753906,133.82000732421875,134.75999450683594,134.75999450683594,483656
2021-01-29 15:30:00,134.75,135.02499389648438,133.52999877929688,133.57000732421875,133.57000732421875,977152
2021-02-01 09:30:00,135.3699951171875,135.39999389648438,133.3000030517578,133.74000549316406,133.74000549316406,988789
2021-02-01 10:30:00,133.75,134.74000549316406,133.72000122070312,134.67999267578125,134.67999267578125,395481
2021-02-01 11:30:00,134.7100067138672,135.3800048828125,134.42999267578125,134.72000122070312,134.72000122070312,421997
2021-02-01 12:30:00,134.75999450683594,135.10000610351562,134.4019012451172,134.80999755859375,134.80999755859375,331337
2021-02-01 13:30:00,134.83999633789062,135.18499755859375,134.63999938964844,135.02999877929688,135.02999877929688,266191
2021-02-01 14:30:00,135.05999755859375,135.3300018310547,134.7100067138672,135.15890502929688,135.15890502929688,397848
2021-02-01 15:30:00,135.14999389648438,136.0500030517578,135.08999633789062,135.7100067138672,135.7100067138672,786883
2021-02-02 09:30:00,137.05999755859375,139.3000030517578,136.75,139.02000427246094,139.02000427246094,1270469
2021-02-02 10:30:00,139.02000427246094,139.44000244140625,138.6999969482422,138.97999572753906,138.97999572753906,747762
2021-02-02 11:30:00,138.97999572753906,139.72999572753906,138.8800048828125,139.47000122070312,139.47000122070312,617465
2021-02-02 12:30:00,139.5,139.5399932861328,139.11000061035156,139.1699981689453,139.1699981689453,393479
2021-02-02 13:30:00,139.1999969482422,139.52000427246094,139.01919555664062,139.16000366210938,139.16000366210938,377568
2021-02-02 14:30:00,139.17820739746094,139.83999633789062,139.1300048828125,139.5800018310547,139.5800018310547,499675
2021-02-02 15:30:00,139.57000732421875,139.86000061035156,139.4499969482422,139.4600067138672,139.4600067138672,1027260
2021-02-03 09:30:00,139.74000549316406,139.8704071044922,138.27999877929688,138.27999877929688,138.27999877929688,869883
2021-02-03 10:30:00,138.31500244140625,138.8300018310547,138.02999877929688,138.4199981689453,138.4199981689453,504208
2021-02-03 11:30:00,138.4600067138672,138.60000610351562,138.1300048828125,138.17999267578125,138.17999267578125,371518
2021-02-03 12:30:00,138.17999267578125,138.49000549316406,138.00999450683594,138.3800048828125,138.3800048828125,293618
2021-02-03 13:30:00,138.3800048828125,139.1199951171875,138.36000061035156,139.1199951171875,139.1199951171875,339079
2021-02-03 14:30:00,139.125,139.36000061035156,138.83999633789062,138.89999389648438,138.89999389648438,405011
2021-02-03 15:30:00,138.89500427246094,139.02999877929688,138.6199951171875,138.6300048828125,138.6300048828125,574359
2021-02-04 09:30:00,139.5500030517578,140.4600067138672,138.9199981689453,140.1199951171875,140.1199951171875,828225
2021-02-04 10:30:00,140.11500549316406,141.0500030517578,140.0800018310547,140.3699951171875,140.3699951171875,533296
2021-02-04 11:30:00,140.36000061035156,140.6699981689453,139.97000122070312,140.0,140.0,386721
2021-02-04 12:30:00,139.97999572753906,140.11000061035156,139.5449981689453,139.98280334472656,139.98280334472656,349792
2021-02-04 13:30:00,139.97000122070312,140.25,139.84500122070312,139.9499969482422,139.9499969482422,373077
2021-02-04 14:30:00,139.94500732421875,140.1999969482422,139.7550048828125,139.92999267578125,139.92999267578125,353602
2021-02-04 15:30:00,139.94000244140625,140.7100067138672,139.94000244140625,140.6298065185547,140.6298065185547,627001
2021-02-05 09:30:00,141.33999633789062,143.72999572753906,141.2899932861328,143.07000732421875,143.07000732421875,1146231
2021-02-05 10:30:00,143.07000732421875,143.52000427246094,142.72000122070312,143.47999572753906,143.47999572753906,535755
2021-02-05 11:30:00,143.49000549316406,144.27999877929688,143.4499969482422,144.04010009765625,144.04010009765625,650327
2021-02-05 12:30:00,144.0,144.69000244140625,143.94639587402344,144.49000549316406,144.49000549316406,497992
2021-02-05 13:30:00,144.4600067138672,145.4499969482422,144.42999267578125,145.32000732421875,145.32000732421875,717360
2021-02-05 14:30:00,145.36500549316406,145.5717010498047,144.6699981689453,144.6699981689453,144.6699981689453,536291
2021-02-05 15:30:00,144.6699981689453,145.25,144.49000549316406,145.0399932861328,145.0399932861328,1056971
2021-02-08 09:30:00,145.14999389648438,145.8800048828125,144.16000366210938,144.85279846191406,144.85279846191406,1276580
2021-02-08 10:30:00,144.8800048828125,145.00999450683594,143.6999969482422,143.99000549316406,143.99000549316406,592153
2021-02-08 11:30:00,144.00999450683594,144.5500030517578,143.6999969482422,144.10000610351562,144.10000610351562,407691
2021-02-08 12:30:00,144.10499572753906,144.1300048828125,143.02000427246094,143.1649932861328,143.1649932861328,409665
2021-02-08 13:30:00,143.1746063232422,143.35000610351562,142.82000732421875,143.05499267578125,143.05499267578125,434192
2021-02-08 14:30:00,143.0399932861328,143.22999572753906,142.8000030517578,143.1750030517578,143.1750030517578,394664
2021-02-08 15:30:00,143.16000366210938,143.61000061035156,142.8300018310547,143.39999389648438,143.39999389648438,942655
2021-02-09 09:30:00,143.60000610351562,144.22000122070312,142.85000610351562,143.0500030517578,143.0500030517578,457870
2021-02-09 10:30:00,143.0843048095703,143.14999389648438,142.5500030517578,142.7100067138672,142.7100067138672,418923
2021-02-09 11:30:00,142.72000122070312,142.77999877929688,142.2899932861328,142.44000244140625,142.44000244140625,327260
2021-02-09 12:30:00,142.4499969482422,142.63999938964844,142.0500030517578,142.09500122070312,142.09500122070312,369616
2021-02-09 13:30:00,142.11000061035156,142.64999389648438,141.86000061035156,142.6300048828125,142.6300048828125,431652
2021-02-09 14:30:00,142.6300048828125,142.88999938964844,142.35000610351562,142.41000366210938,142.41000366210938,315970
2021-02-09 15:30:00,142.4149932861328,142.5800018310547,141.6999969482422,141.7899932861328,141.7899932861328,554189
2021-02-10 09:30:00,142.4499969482422,142.60000610351562,141.08999633789062,141.33999633789062,141.33999633789062,714582
2021-02-10 10:30:00,141.33999633789062,142.00999450683594,141.08999633789062,141.3800048828125,141.3800048828125,485743
2021-02-10 11:30:00,141.3800048828125,141.5500030517578,140.89999389648438,141.13999938964844,141.13999938964844,298420
2021-02-10 12:30:00,141.13999938964844,141.7100067138672,141.07000732421875,141.63999938964844,141.63999938964844,218255
2021-02-10 13:30:00,141.6571044921875,142.3000030517578,141.64999389648438,142.27999877929688,142.27999877929688,318461
2021-02-10 14:30:00,142.2895050048828,142.50999450683594,141.9199981689453,142.08999633789062,142.08999633789062,326599
2021-02-10 15:30:00,142.10000610351562,142.49000549316406,141.77999877929688,142.4600067138672,142.4600067138672,547591
2021-02-11 09:30:00,143.0,143.5800018310547,142.41000366210938,143.55999755859375,143.55999755859375,640297
2021-02-11 10:30:00,143.55999755859375,144.30999755859375,143.4600067138672,143.5800018310547,143.5800018310547,382881
2021-02-11 11:30:00,143.55999755859375,143.89999389648438,143.30999755859375,143.4199981689453,143.4199981689453,313146
2021-02-11 12:30:00,143.4199981689453,144.0847930908203,143.30999755859375,143.9250030517578,143.9250030517578,267380
2021-02-11 13:30:00,143.91299438476562,144.18170166015625,143.74000549316406,144.14999389648438,144.14999389648438,226978
2021-02-11 14:30:00,144.1300048828125,144.35000610351562,143.9499969482422,144.0,144.0,300692
2021-02-11 15:30:00,144.00999450683594,144.11000061035156,143.44000244140625,143.5500030517578,143.5500030517578,590888
2021-02-12 09:30:00,143.11000061035156,143.4499969482422,142.05050659179688,142.37860107421875,142.37860107421875,511189
2021-02-12 10:30:00,142.36000061035156,143.1699981689453,142.30999755859375,142.49000549316406,142.49000549316406,329911
2021-02-12 11:30:00,142.5,142.5399932861328,141.80999755859375,141.85000610351562,141.85000610351562,309617
2021-02-12 12:30:00,141.85499572753906,142.16000366210938,141.6199951171875,141.77000427246094,141.77000427246094,249582
2021-02-12 13:30:00,141.72999572753906,141.97000122070312,141.5500030517578,141.75,141.75,278306
2021-02-12 14:30:00,141.75,141.80499267578125,141.39999389648438,141.64999389648438,141.64999389648438,478939
2021-02-12 15:30:00,141.63999938964844,142.17909240722656,141.60000610351562,142.13999938964844,142.13999938964844,635184
2021-02-16 09:30:00,142.80999755859375,143.1699981689453,142.09500122070312,142.5500030517578,142.5500030517578,1011489
2021-02-16 10:30:00,142.58999633789062,142.6699981689453,141.02999877929688,141.4499969482422,141.4499969482422,363655
2021-02-16 11:30:00,141.4499969482422,142.17999267578125,141.1199951171875,142.16000366210938,142.16000366210938,319430
2021-02-16 12:30:00,142.17999267578125,142.5399932861328,141.9499969482422,142.1999969482422,142.1999969482422,283652
2021-02-16 13:30:00,142.19000244140625,142.6999969482422,141.9499969482422,142.5,142.5,282970
2021-02-16 14:30:00,142.49000549316406,142.5399932861328,141.69000244140625,142.02999877929688,142.02999877929688,333316
2021-02-16 15:30:00,142.01499938964844,142.22999572753906,141.49000549316406,141.7100067138672,141.7100067138672,527937
2021-02-17 09:30:00,141.3000030517578,141.41000366210938,140.2100067138672,140.59500122070312,140.59500122070312,559057
2021-02-17 10:30:00,140.5800018310547,141.64999389648438,140.4499969482422,140.9199981689453,140.9199981689453,547083
2021-02-17 11:30:00,140.93499755859375,141.9425048828125,140.60000610351562,141.9199981689453,141.9199981689453,323831
2021-02-17 12:30:00,141.9499969482422,143.15499877929688,141.8699951171875,143.1300048828125,143.1300048828125,1410109
2021-02-17 13:30:00,143.1199951171875,143.92999267578125,143.02999877929688,143.6199951171875,143.6199951171875,529951
2021-02-17 14:30:00,143.6199951171875,144.47500610351562,143.52999877929688,144.42999267578125,144.42999267578125,567532
2021-02-17 15:30:00,144.4199981689453,144.55999755859375,143.69000244140625,144.02000427246094,144.02000427246094,819114
2021-02-18 09:30:00,142.97999572753906,144.11000061035156,141.44000244140625,141.6999969482422,141.6999969482422,747926
2021-02-18 10:30:00,141.67999267578125,142.97999572753906,141.2100067138672,142.85000610351562,142.85000610351562,432812
2021-02-18 11:30:00,142.8350067138672,143.5800018310547,142.82000732421875,143.34500122070312,143.34500122070312,377984
2021-02-18 12:30:00,143.31460571289062,143.69419860839844,143.07000732421875,143.6300048828125,143.6300048828125,218194
2021-02-18 13:30:00,143.6300048828125,144.67999267578125,143.6300048828125,144.64999389648438,144.64999389648438,480430
2021-02-18 14:30:00,144.64999389648438,145.38999938964844,144.5500030517578,144.9499969482422,144.9499969482422,655981
2021-02-18 15:30:00,144.97000122070312,145.34500122070312,144.8300018310547,145.0800018310547,145.0800018310547,749346
2021-02-19 09:30:00,145.42999267578125,145.5,142.97000122070312,143.3800048828125,143.3800048828125,1912862
